tx_id,tx_datetime,customer_id,channel,store_id,payment_type,subtotal,tax,shipping,order_total,is_return
73edadd4-21d1-459c-9af2-05e9e0a92295,2025-08-01T09:14:48.457386,74622dd1-d385-4184-992a-5239ba4ecbfc,STORE,STORE_005,cash,29.5,5.9,0.0,35.4,False
d8de0934-a63c-45cc-8871-d6f0c13912bf,2025-01-13T15:17:30.790632,0e19d408-c94b-4bca-8518-82cf8158d29a,STORE,STORE_018,apple_pay,46.96,9.39,0.0,56.35,False
cd6ef56e-c14f-47de-9f92-bbea4494ada9,2025-08-01T07:09:54.986469,ffe386cb-edb3-45b8-86ac-7cf6c0425e3b,STORE,STORE_022,giftcard,33.43,6.69,0.0,40.12,False
ac31b612-68eb-4240-a330-15ce1dbc9170,2025-03-23T10:12:17.661804,04a7636f-1ada-49ad-b0dc-2f655b7449ab,STORE,STORE_011,giftcard,8.2,1.64,0.0,9.84,False
6b7404e3-fc8e-4d65-a12d-568c4d2f39a5,2025-03-08T23:50:37.363840,04d4ebbb-82ad-4d6c-bd74-6c81dd825283,ONLINE,,card,44.9,8.98,2.99,56.87,False
7954a665-56b5-4589-8176-3eb32ecadd06,2025-03-09T19:20:13.670200,a65e6c89-b571-4fd7-971f-71ad2d2c5928,STORE,STORE_015,card,74.31,14.86,0.0,89.17,False
90309c74-c865-4ff9-8eaa-59a0569e1b80,2025-03-02T17:29:07.109879,7acbeb9c-d91d-401d-b184-6050399d3a73,STORE,STORE_019,cash,12.5,2.5,0.0,15.0,False
453ab5b7-5ccc-4859-95c8-42d4277ce4e5,2025-02-16T20:48:04.351363,2bcbf469-1da9-4a68-b78f-fc145e91d4c4,ONLINE,,apple_pay,148.31,29.66,0.0,177.97,False
9f75ece2-dc35-4ba2-8868-2bd7a546277e,2025-01-08T21:42:27.742242,99a78705-0122-4d15-9107-1d63edca505e,STORE,STORE_017,cash,6.25,1.25,0.0,7.5,False
f5bce1a3-629b-4ada-ac1f-9c6df22c92d9,2025-06-16T05:59:06.275255,a9f30cec-1bea-4399-8c76-ac18557e3379,STORE,STORE_010,cash,6.0,1.2,0.0,7.2,False
d9c0a577-4b27-4119-9df5-11cfef79a891,2024-12-09T15:10:15.527754,c4f0c02c-83a1-4111-b412-92fbb4010aa9,STORE,STORE_018,card,156.05,31.21,0.0,187.26,False
5880f49d-c3e2-455b-8b2f-61f11182abb6,2025-04-06T14:41:07.025648,9b157f8e-0f75-400a-ba42-1083aff13fae,STORE,STORE_008,cash,183.93,36.79,0.0,220.72,False
dd0f8759-9b78-4288-8e52-c52cc412a6c5,2024-08-20T08:45:10.618359,7a020729-840d-449e-91f4-81013efc00d1,STORE,STORE_009,giftcard,48.0,9.6,0.0,57.6,False
e20c4603-46b4-488c-b4d7-434ecb3ec648,2025-02-01T01:29:28.518355,0ed16636-bd33-4f21-8cfe-d2f1307fb4b7,ONLINE,,giftcard,3.92,0.78,2.99,7.69,False
19c3103c-8587-4ac2-a10d-cb2ef4f4968e,2025-02-10T18:06:36.125681,62b0bb96-db3f-4b80-9d9d-5c4045db1432,STORE,STORE_006,giftcard,17.0,3.4,0.0,20.4,False
8e5db80d-e810-44b3-a3a2-b9e18a2b5b89,2024-11-01T00:25:28.816300,efcd61a3-6d71-4ffe-a3a9-4144c0f8e599,STORE,STORE_004,cash,33.33,6.67,0.0,40.0,False
246492ed-191f-4632-8ade-be8f1000c164,2024-08-11T21:07:20.917958,f22a1628-8eec-41ee-af5e-b65154e83d9a,ONLINE,,card,125.36,25.07,0.0,150.43,False
3dab8d59-8413-4499-bcb7-57f43ea1902d,2024-11-02T23:04:08.577759,73a8504f-8f42-4d0a-b381-9092564f1d3c,STORE,STORE_024,apple_pay,25.87,5.17,0.0,31.04,False
0be030c4-6abd-4c75-ac9b-4a53cfdfbd25,2024-12-09T18:04:44.873740,03f15043-aa02-4d14-9b9a-cf3014a9147d,ONLINE,,giftcard,49.7,9.94,2.99,62.63,False
cdd32f57-fa5b-41c0-a337-95ba35729314,2024-10-10T10:01:46.923509,08f7b243-57e5-46bf-87e8-ab5f171ab064,STORE,STORE_002,giftcard,132.24,26.45,0.0,158.69,False
0b8faa5a-ef09-4a19-a040-361d01e4a3df,2025-06-25T21:10:38.377424,9a4c9406-164e-4904-95b2-758944ebd403,ONLINE,,giftcard,33.7,6.74,2.99,43.43,False
eb6139e6-73ac-4334-a202-0e9440cff5b6,2025-03-12T23:35:56.212254,29d16bc4-bbbf-49c5-848d-4265fc0f2459,STORE,STORE_024,card,199.97,39.99,0.0,239.96,False
27390309-717b-49c8-a55f-2f8051156828,2025-03-13T08:01:22.535784,f3bc8d6c-a1aa-4613-867d-1a1b39cdad91,STORE,STORE_011,cash,18.93,3.79,0.0,22.72,False
29d931b4-d16c-41e3-bf79-94adf3f8dfb5,2025-03-16T23:18:54.973184,49adec5e-8dfc-44cf-88f9-5f203eb475aa,ONLINE,,card,47.88,9.58,2.99,60.45,False
4b71c879-bff2-4205-9550-8fc4485caa0f,2025-07-20T13:31:17.694910,a4e1e45c-37b5-4420-a23f-d3aa0f4cc46d,STORE,STORE_006,apple_pay,8.3,1.66,0.0,9.96,False
37a69129-fe4b-4f83-9258-c05f044337c8,2025-02-13T00:54:21.903765,8a7b2764-3ee8-49f3-a653-2b12d77f5d9e,STORE,STORE_004,cash,22.05,4.41,0.0,26.46,False
a05f4a37-bc09-4e64-96e7-5864c6e02eee,2025-06-24T14:00:50.119224,9a4a3c0b-a0ed-49a0-bc01-4efd5e8e6949,STORE,STORE_011,giftcard,121.95,24.39,0.0,146.34,False
186c57ba-0697-4947-8166-13a996a356f1,2024-09-28T08:59:43.610628,6633667f-2789-4790-872e-985ac387b946,STORE,STORE_020,cash,24.97,4.99,0.0,29.96,False
8ffdebe2-9dca-46b1-99e0-2b045a17bc4e,2025-07-27T21:28:47.424891,04a7636f-1ada-49ad-b0dc-2f655b7449ab,ONLINE,,card,15.53,3.11,2.99,21.63,False
95fa87ff-e192-4bd7-a3f3-cc86585c3a5b,2025-04-14T17:52:50.489944,c5c66d39-ba29-4036-a3ea-167ec279febd,STORE,STORE_014,apple_pay,23.48,4.7,0.0,28.18,False
20672c1c-544d-4aed-99a8-af881b48f6cf,2025-01-30T18:35:32.377697,85efbfc2-83a8-444c-a771-89c303e90353,ONLINE,,giftcard,60.72,0.0,0.0,60.72,False
1a9b49ab-d585-4fc2-99a4-ed5435550050,2025-01-30T16:05:58.258226,82fd4cdf-17fc-49b4-84c4-b804a080d929,ONLINE,,card,40.81,8.16,2.99,51.96,False
af612ffb-066b-4b92-af98-eeb838a4358f,2025-04-25T16:42:45.122094,59877e65-e91d-4c22-8e26-1720ed42fcb3,ONLINE,,card,31.93,6.39,2.99,41.31,False
99bb2d2b-1ff0-449b-8ada-a6ec5844c5a8,2024-08-20T05:00:15.966775,4593c60e-d149-47fb-b7a0-cc31b589d8ba,STORE,STORE_003,apple_pay,65.83,13.17,0.0,79.0,False
c1e7d894-cce3-46e2-bc47-760f5dade976,2025-02-27T08:53:05.092885,a4e5b72c-c788-4f45-a7d4-05fa7a0ddd9d,STORE,STORE_007,apple_pay,123.63,24.73,0.0,148.36,False
c5998b40-4ffc-41cc-b133-bc915cd6b17d,2024-11-09T16:37:44.900284,1d393a9e-4fc4-4f62-b56c-f61b80793108,STORE,STORE_010,giftcard,32.13,6.43,0.0,38.56,False
46fbf334-83c2-42e7-bcdd-33fb1a0c0696,2025-07-07T17:14:19.672798,b206b4f6-1642-4587-bcbd-f54b40c5869d,STORE,STORE_010,apple_pay,49.93,9.99,0.0,59.92,False
9e302989-d223-4719-9b89-1ad515ee1ff4,2025-02-24T15:31:15.978737,bcfd39eb-e4e6-4441-a336-fdcf28a0190f,ONLINE,,cash,51.13,10.23,0.0,61.36,False
76d8f6cb-18f3-4cc2-8cc2-ea631696eaff,2025-06-21T05:52:59.950331,eca28af5-2a0f-40b1-88e7-9ce9672aae85,STORE,STORE_014,giftcard,33.67,6.73,0.0,40.4,False
f7a7155e-a791-4d20-a39d-d3aed131d934,2025-03-10T01:39:58.554569,7ac43b27-1386-4208-8201-986e019bab0f,STORE,STORE_014,apple_pay,28.68,5.74,0.0,34.42,False
98b8214a-5842-41a8-b327-9069f643aaa4,2025-04-20T06:17:22.265609,55891134-2f2b-4a3c-a1c4-593e404ebbc4,STORE,STORE_005,card,61.25,12.25,0.0,73.5,False
a6efc34f-f820-458e-84ad-200aefedaf84,2025-02-21T04:07:07.957253,70b99fb7-c709-48d7-a714-8bb36223e946,STORE,STORE_006,giftcard,7.27,1.45,0.0,8.72,False
52e5dc9b-3190-4945-9a51-08692d1156e7,2024-10-15T19:42:14.733232,28b8e54c-cf3e-45dc-a963-d4dd6e69f043,ONLINE,,apple_pay,43.41,8.68,2.99,55.08,False
61c72b26-f01c-475c-9de2-316a163345f9,2025-05-16T04:55:45.576810,001875fb-0cde-4592-8e19-fb427b79f0ff,ONLINE,,giftcard,4.82,0.96,2.99,8.77,False
8d73ed57-60b9-41a1-80ca-cecd217b2ed1,2025-05-23T05:34:50.379057,793c0176-d23d-420a-a681-96c5dd7a6d9f,STORE,STORE_024,giftcard,136.49,27.3,0.0,163.79,False
25583202-886d-42d3-b6d1-fbe0af89754a,2024-09-06T20:12:45.833318,8c00acfa-a871-4ef5-8ce0-6b2b9e8e8c09,STORE,STORE_004,card,88.29,17.66,0.0,105.95,False
16c8cf1f-9082-446e-964b-8c8e146297d5,2025-04-11T17:05:54.206950,7ccfac4b-5a77-4175-af5b-ebbc3758015c,STORE,STORE_016,giftcard,39.9,7.98,0.0,47.88,False
24aedabd-a95b-445b-90d5-0c8e5a990bee,2025-03-09T13:53:09.647510,95ad740c-136d-42ee-ace4-f00245372f18,ONLINE,,apple_pay,13.64,2.73,2.99,19.36,False
50d5be7d-3c2b-43c7-be47-74eef1a7443e,2025-01-23T00:03:39.603937,f31b5c58-83c5-45a7-aca5-cecfe502709d,STORE,STORE_010,apple_pay,8.27,1.65,0.0,9.92,False
a5eb6289-02a7-4243-92e4-89a66ed512bb,2025-03-03T12:27:59.606868,71d026d0-668c-4fd3-929c-5b51b9537781,STORE,STORE_004,cash,14.76,2.95,0.0,17.71,False
3194d9a6-9bf0-4611-92d1-215fe297e5f9,2025-04-19T18:46:59.479460,2ff02435-c3df-4236-a992-69b9891c9f87,STORE,STORE_013,apple_pay,4.22,0.84,0.0,5.06,False
2445d915-c9a2-44aa-a01b-724afebbbaee,2024-09-12T12:27:15.158358,77aee0b3-17d2-4d72-9bdf-354b64fe6bef,ONLINE,,card,16.3,0.0,2.99,19.29,False
429d1882-8c65-4c05-b4da-8435372fcc40,2024-11-04T12:07:43.044514,4cc2b03d-aeb1-49a1-9308-5b3339aac206,STORE,STORE_016,cash,48.86,9.77,0.0,58.63,False
804bfea3-621c-4b0c-8c5d-ed8659894fb2,2025-01-14T06:17:13.962803,92f86d71-6812-4675-b7d7-bcdd40b61ae2,STORE,STORE_005,apple_pay,24.39,4.88,0.0,29.27,False
3a68fff7-fcd7-4b06-a581-8611f4637dae,2024-12-14T11:17:11.153837,8bfe189f-549b-44d4-9eb8-d04f96309ee1,STORE,STORE_007,cash,161.99,32.4,0.0,194.39,False
d87c8fed-efd6-4504-b58a-180ef8551760,2024-12-13T12:41:33.863163,c4e29658-2d77-4420-ae8f-041c9f1b9558,STORE,STORE_009,cash,53.67,10.73,0.0,64.4,False
3bbfbb3b-f559-4b0b-9f4b-9651cbe0f638,2024-10-18T01:06:53.783681,94b82fa8-0652-4987-8e92-5fc6ccefde35,STORE,STORE_016,apple_pay,74.68,14.94,0.0,89.62,False
c9641535-1aec-4df0-b6d0-9aa14458b0db,2024-12-15T11:18:31.376718,99a78705-0122-4d15-9107-1d63edca505e,STORE,STORE_009,cash,92.97,18.59,0.0,111.56,False
8b9e7758-bfb1-483a-8591-8e548fa4dfdf,2025-01-19T06:36:21.685620,bbfafac5-4637-4b80-a5ff-21e4bf717c80,STORE,STORE_012,cash,54.72,10.94,0.0,65.66,False
49659d8e-5370-4afd-9d9a-376a5bce5afe,2025-06-19T13:52:23.522130,daf53138-5bdb-4536-a79e-b6002bb09ffd,STORE,STORE_014,card,9.51,1.9,0.0,11.41,False
737bdd79-3095-45ac-b270-3e27c2845e8a,2025-03-09T10:24:43.280483,52bb341c-4a7e-42f2-8e39-d01cc748ce0f,STORE,STORE_004,card,4.2,0.84,0.0,5.04,False
e0939ff3-c215-42ce-ac86-d170017c829b,2025-04-19T05:27:24.906138,6856bdd5-4be3-4f9a-90ee-65e0ac90b27f,ONLINE,,cash,49.17,9.83,2.99,61.99,False
d8881578-b504-4518-a203-f4b8f082631a,2025-06-07T09:10:59.603148,7055d20d-5c09-4644-bb9b-cb37c7dc5307,ONLINE,,cash,155.36,31.07,0.0,186.43,False
3f5f6868-1327-4220-a078-3304f7eaba1b,2025-02-22T06:38:41.731637,d9c8d79f-0de0-4843-a210-12666d5c5e92,STORE,STORE_015,apple_pay,86.8,17.36,0.0,104.16,False
65e8eb79-eba4-4718-8616-9dd19e95c89e,2025-03-25T23:39:21.020562,c7392575-816d-4015-b10c-69dde65dd3e6,STORE,STORE_012,giftcard,132.68,26.54,0.0,159.22,False
3936fb5b-4746-45c1-bbd0-d41c26653142,2025-02-03T18:22:26.314067,51f0519d-9eb8-42d2-b88c-01cd95a17518,ONLINE,,apple_pay,134.76,26.95,0.0,161.71,False
133ba957-5579-4d02-97f5-a4cfdb7d3500,2025-05-06T00:27:11.711457,00c540b8-db8a-4afa-a32f-5b749141d152,STORE,STORE_002,apple_pay,72.63,14.53,0.0,87.16,False
4b4a3fae-886c-426a-ace3-886ffef55845,2024-11-20T17:25:54.798286,75714d59-6532-4c9d-aa1b-64606e21dcf2,STORE,STORE_008,card,29.08,5.82,0.0,34.9,False
d8b36a97-8025-4285-b851-2609063eaaaf,2025-06-26T03:27:24.394371,c9e4bc7b-42d7-49b9-adc7-1210110fc09b,STORE,STORE_008,giftcard,52.86,10.57,0.0,63.43,False
8861b6c9-04c8-45c3-a966-1b000a6d8223,2024-11-27T14:27:30.769254,2b4ad2a7-1f56-4681-b765-2c5ee1fbc917,STORE,STORE_005,apple_pay,158.86,31.77,0.0,190.63,False
3b70539c-da32-48c3-a38a-834ee69dc867,2025-08-07T12:58:54.270765,99de0a62-c361-4a99-9551-f6d8ad2af449,ONLINE,,giftcard,80.4,16.08,0.0,96.48,False
d389812e-81fe-4180-81d6-4e7a1626cc90,2025-04-05T22:09:26.788472,2e7534f5-199a-4d6a-9abf-ebda589b92a6,STORE,STORE_018,apple_pay,91.14,18.23,0.0,109.37,False
a30cf6ce-3d48-45b8-b8eb-e0368ece22e5,2025-07-31T16:07:13.731848,5b962d33-b054-44b3-b6fb-dcc6c0c904a7,STORE,STORE_019,card,78.82,15.76,0.0,94.58,False
808ad124-ae34-4a5a-bdb0-32f8775bbe27,2025-03-19T01:08:37.078930,d51161ac-43ad-4644-999b-880e86fb68a2,STORE,STORE_004,giftcard,95.24,19.05,0.0,114.29,False
dc567c4c-029d-4d77-94f1-7f3eb81e2fcf,2024-09-11T02:26:21.512015,14ab5c30-4a36-4d4a-a999-56db958a7b54,STORE,STORE_017,giftcard,19.84,3.97,0.0,23.81,False
68f712f1-0afb-40d0-89c1-0195d6886ac7,2025-06-14T08:50:08.427226,959243bc-ce0f-402f-889e-21117fa41f13,ONLINE,,apple_pay,19.38,3.88,2.99,26.25,False
15b3158b-d341-4009-9346-edd148318845,2025-01-07T21:19:27.143437,174139f6-c41d-41a8-8a25-a452e0f00f1d,STORE,STORE_018,card,47.86,9.57,0.0,57.43,False
9294dcf1-7bb5-489f-b330-cfc097cd8fc4,2025-04-02T07:09:17.087068,db582be4-d3fc-4c78-b4b9-c9f2ac02c724,ONLINE,,apple_pay,191.52,38.3,0.0,229.82,False
f092755d-dab2-467f-a929-066ebe54ceb9,2025-02-03T04:35:43.832605,ae12f2e4-1f4f-4b83-b167-fa8e44723674,ONLINE,,card,37.72,7.54,2.99,48.25,False
6678eec5-9593-46fa-92bc-3f61bc3d0569,2024-11-13T23:14:15.117048,031375b3-bc68-4d2c-bd12-f62a9c217180,STORE,STORE_020,cash,71.47,0.0,0.0,71.47,False
e3f8123b-52de-4e0b-9815-2b5254ec5c90,2024-08-10T14:46:08.413295,76dd0d79-c348-4de2-a6ba-0999ae3f62e2,ONLINE,,cash,42.15,8.43,2.99,53.57,False
50960b8a-2ebb-45d6-9a2e-af012ec9a376,2024-11-05T22:04:23.401970,0aab378e-0995-4251-95b6-76f11676ecb5,STORE,STORE_008,apple_pay,58.31,11.66,0.0,69.97,False
beb84e0e-5664-4372-ae6f-6e0f0b2b38cf,2024-11-08T15:30:46.235113,56c00824-8aba-41e2-9f0d-6247b0c2257b,STORE,STORE_022,cash,73.04,14.61,0.0,87.65,False
6d43ff16-095b-4c93-97f6-534bcec85265,2025-01-19T21:33:17.979422,df7058a1-b842-4463-beb2-ef87a79644ad,STORE,STORE_000,card,113.28,22.66,0.0,135.94,False
4d4dc246-55f4-4ff1-ba80-48ba07ff5052,2025-03-28T21:57:02.058236,ce963a7d-0fbd-4fb0-8b5c-38c8f86bd27b,ONLINE,,apple_pay,5.64,1.13,2.99,9.76,False
7e9878e8-3eb8-41b3-b7e6-cf92367056e9,2025-06-10T14:15:08.179828,fbf60047-57dc-41ec-96af-2173045c0d23,STORE,STORE_005,giftcard,26.39,5.28,0.0,31.67,False
ebdb71ce-b545-4390-93e3-ad57b8627afe,2024-10-30T09:47:17.510153,da65e34d-b532-4c46-8ad5-adfd379f04bb,ONLINE,,card,72.76,14.55,0.0,87.31,False
1c8283ae-e629-46b5-97c4-04fece0aa88b,2025-07-19T19:21:08.569987,46fa4544-7794-4ed9-a71a-304f70425e61,STORE,STORE_022,cash,12.64,2.53,0.0,15.17,False
c799a361-66c3-4e0e-bee0-75e1810ae561,2025-05-17T08:36:37.436469,66ccbc48-5335-4588-996e-8413f87fc31b,STORE,STORE_018,apple_pay,11.23,2.25,0.0,13.48,False
18b7b926-cb77-4744-9ac0-68b33d677994,2024-12-23T16:07:22.179952,9f39fa42-82f7-4ad4-9904-6a74ae05d643,STORE,STORE_009,card,51.17,10.23,0.0,61.4,False
476dc081-03d6-425a-ab51-a243d8ee514f,2024-11-20T05:22:12.549618,a4e1e45c-37b5-4420-a23f-d3aa0f4cc46d,STORE,STORE_007,apple_pay,61.33,12.27,0.0,73.6,False
45e325e6-2461-4558-b25e-48ecd085a339,2024-10-26T16:13:49.850661,3e054771-fdf6-4b10-9073-22ebd220051f,ONLINE,,giftcard,49.08,9.82,2.99,61.89,False
6b66bf2e-6b76-40f6-935c-f9843fb14209,2025-03-30T22:35:39.245552,d35a81da-331a-484e-b983-d9e5a5908290,STORE,STORE_005,card,42.67,8.53,0.0,51.2,False
de91a63a-8662-4ca0-bdf8-31532fa345db,2025-01-12T09:21:27.510116,4cb2ba45-08d8-4448-868d-4b9c713216cb,ONLINE,,cash,31.09,6.22,2.99,40.3,False
46630687-8251-42f4-ac1f-6146248180ef,2024-11-26T15:19:26.872809,f35cf48d-beaa-45af-b0db-3979e4ce7c47,STORE,STORE_003,giftcard,51.59,10.32,0.0,61.91,False
453e1d48-fc76-4159-8d9b-66d705946b28,2025-05-04T06:56:30.229364,1400cfb7-01e3-47e0-8f95-61db6238fb99,STORE,STORE_014,cash,59.98,12.0,0.0,71.98,False
5259eb80-c618-4bb8-b034-d73d1cec717c,2024-12-26T08:47:59.632497,966c339f-5921-4b5b-affb-f204106d1f84,STORE,STORE_015,giftcard,16.52,3.3,0.0,19.82,False
27c80d90-309c-4750-97b4-cb3f2402c7ca,2024-09-05T21:04:06.100294,5e1648d1-406f-4eb8-984c-6249fb6ffb9e,ONLINE,,card,29.08,5.82,2.99,37.89,False
6069d925-16bf-4e36-8477-f6191a3db4a8,2025-07-24T03:43:31.042968,26abaa5c-f595-490d-a93a-cfc6e91115d7,STORE,STORE_007,giftcard,32.26,0.0,0.0,32.26,False
2ecc4a0b-4cc1-4510-8405-df4bc591f1f7,2024-12-10T21:32:07.431288,a3bd8f4d-5051-4d99-b143-9a36c0b94d00,ONLINE,,cash,25.62,5.12,2.99,33.73,False
92e68fc6-1df9-4fa7-b143-c9a227028a3d,2025-03-12T04:00:39.750536,eeecd7f1-6ca4-4a54-b744-b679971d1c93,STORE,STORE_013,card,11.92,2.38,0.0,14.3,False
012445f4-abf6-42be-a69a-bf6e0044ede0,2025-04-26T17:28:33.331670,8bec5c01-de0a-450f-9c61-13d5b32df122,STORE,STORE_016,cash,75.43,15.09,0.0,90.52,False
94eac597-7ff4-47d7-8a34-e3b46078fd9a,2025-07-23T05:36:46.060232,dcd44047-d707-44bd-90e2-86137b50db69,STORE,STORE_009,cash,36.67,7.33,0.0,44.0,False
fcbe339d-d561-424a-bde3-9a2efa15a754,2025-04-21T05:14:45.640448,5d87d19d-f678-47fb-9643-fab1ff74adc6,STORE,STORE_005,giftcard,100.56,20.11,0.0,120.67,False
fb792554-9173-438f-b308-9f394744d975,2025-07-26T09:13:10.056706,71d026d0-668c-4fd3-929c-5b51b9537781,STORE,STORE_019,apple_pay,8.6,1.72,0.0,10.32,False
ee6f34c0-03c8-430f-8ba2-a57c2c5554b0,2024-10-23T23:39:38.170186,e869a488-c992-479e-b9db-13d1015e8923,STORE,STORE_005,giftcard,49.92,9.98,0.0,59.9,False
2df51ed2-f195-4d54-916f-318e8b3aba7b,2025-07-01T00:33:38.601071,a20e9a69-83eb-4c1c-af25-9462d334d52f,STORE,STORE_007,apple_pay,38.5,7.7,0.0,46.2,False
2627583b-24a8-4279-a122-1a6f034ef48f,2024-09-01T12:10:37.781205,f87926ce-555e-4f9a-95df-857e4886010e,STORE,STORE_002,apple_pay,67.75,0.0,0.0,67.75,False
75da452e-aaf9-40e4-9d2f-d39fcee8e3eb,2024-08-13T03:30:32.121975,a6ff6793-6cda-42a1-b05d-dff22b48d874,ONLINE,,cash,17.11,3.42,2.99,23.52,False
c8d6042d-e463-47ab-8871-aa41e3a8ce69,2025-06-16T21:29:54.678992,43c3dd15-3e16-4fb8-9581-f4573b229bdf,STORE,STORE_007,card,60.06,12.01,0.0,72.07,False
b43533cd-5f8a-4fec-add9-48510ccaa8b9,2024-12-27T16:45:57.469325,9a09f612-62cc-4142-a4c7-24ac4492398b,STORE,STORE_005,cash,216.85,43.37,0.0,260.22,False
9db91f80-5f99-46de-ae68-5b9567d39ef2,2025-03-09T04:56:37.229995,ac76ae51-9d3b-4f80-8aa4-cc7bde8de5ef,ONLINE,,card,54.65,10.93,0.0,65.58,False
52b93034-cf81-42bb-bb35-ec8eb9022736,2025-03-26T12:45:37.871530,02f79550-69ee-4d19-a9e4-59adfc555691,STORE,STORE_006,apple_pay,29.98,6.0,0.0,35.98,False
608376f2-88bd-4d08-bb0f-154ed20fcf5c,2024-08-21T05:54:26.527092,596db474-ba4a-470f-b457-bf503297f4b8,ONLINE,,cash,16.8,3.36,2.99,23.15,False
fde9dcea-8ba7-4f76-be02-23b9bee2dcb5,2024-12-11T02:29:05.579262,6417c5f0-d080-4834-8e71-ba278374d3c2,STORE,STORE_007,cash,51.29,10.26,0.0,61.55,False
3a4df987-675f-44cf-bdab-ab838a0c0a93,2024-08-22T20:37:00.810580,1b36ed84-ae19-4ce6-93b8-e5619d23cd3e,STORE,STORE_004,cash,45.35,9.07,0.0,54.42,False
df2ab9d1-2470-4d5c-b1d5-b1fdcab7b1a5,2025-05-13T22:02:22.856478,f75ed1a8-f04b-4899-8539-14d208c36b24,STORE,STORE_004,giftcard,13.4,2.68,0.0,16.08,False
fba295fa-f426-4f39-a3d0-4ed4409e72c9,2024-09-28T18:21:38.322350,5e1648d1-406f-4eb8-984c-6249fb6ffb9e,ONLINE,,giftcard,61.96,12.39,0.0,74.35,False
725c5fbe-be86-4f64-b71a-0bd6f923473d,2024-12-02T01:21:38.609186,9ea44e67-8a68-4481-b4d2-a325d84ea92a,ONLINE,,giftcard,49.31,9.86,2.99,62.16,False
2b84dc68-bfe2-4187-83d8-978a6cd62cf1,2025-03-30T14:21:44.760472,14306f88-05cb-48b4-96f9-033a1a132791,STORE,STORE_008,cash,47.77,9.55,0.0,57.32,False
d55fb88a-b598-4b00-ac44-175c80fb31b0,2025-05-01T13:17:25.348651,fd3f2d04-a1c1-4220-bb96-e06f10bae7eb,STORE,STORE_000,apple_pay,6.66,1.33,0.0,7.99,False
91f83806-c55c-4385-baf4-bbb003261e07,2024-10-09T22:21:53.712860,6cc0d711-2952-46ce-a6ff-5a8fad7cbedc,STORE,STORE_007,cash,231.27,46.25,0.0,277.52,False
c07088d2-4119-4f7f-b1e8-0cd540a3edf9,2024-11-02T07:44:36.200073,08bc7bb1-de40-4097-bf60-cfbdb1f118a2,ONLINE,,card,62.9,12.58,0.0,75.48,False
502c8a5a-fffe-4831-b86f-40d72c8d20a5,2024-11-11T23:29:21.300463,a7994bd1-2a74-4589-9fe4-41dd4693a071,STORE,STORE_001,card,49.35,9.87,0.0,59.22,False
0bf9eb82-d3e8-4df8-a8bc-eea6f29fc857,2025-05-18T19:17:39.672304,2a76a510-f6fd-423c-a350-1c9b92ad6cd1,ONLINE,,card,65.45,13.09,0.0,78.54,False
cbf4c898-fe5e-4bbe-9628-72dd5b5fdcc2,2024-12-07T23:04:26.323138,00718212-12fb-4af8-bc79-d37c3784785c,STORE,STORE_002,card,13.23,2.65,0.0,15.88,False
d971994e-277b-4a06-8f56-c112ede3a04f,2025-05-26T04:15:41.407211,0e1b4fb6-5625-4379-87fe-4220197f03c3,ONLINE,,cash,110.61,0.0,0.0,110.61,False
a45ab5af-513f-4d57-8e54-f96973aaa457,2024-09-07T20:50:34.900423,3f31e9f0-d6e9-422a-8159-eb3f156b3f97,STORE,STORE_003,giftcard,107.79,21.56,0.0,129.35,False
c48ce872-1306-4e6a-8c4b-3cfd8005936a,2025-05-06T05:52:05.838778,fd621f26-4ccc-4313-ab27-696825059ae7,ONLINE,,cash,92.98,18.6,0.0,111.58,False
f07da76e-3845-4d99-913e-74a5ae724105,2025-05-12T18:45:43.438847,2566af75-301d-42ac-bc50-54eece6b62a5,ONLINE,,giftcard,27.92,5.58,2.99,36.49,False
dc992d87-57f4-46fa-810b-e94269916460,2024-11-07T09:07:49.965223,04105aa3-ee7b-47ba-929e-384c056d40a7,ONLINE,,giftcard,20.16,4.03,2.99,27.18,False
f2fc0c11-ea63-45ac-a1f2-9ed48b29db62,2024-11-07T10:58:53.672210,59633ccb-b5e1-4406-99e2-e316a0f20d98,STORE,STORE_018,giftcard,66.18,13.24,0.0,79.42,False
d1b6da13-e667-496a-9ebd-6bdf5783826d,2025-08-04T23:04:20.344663,0328353d-dfa2-40ac-8e02-97d0c238ca2e,ONLINE,,cash,29.35,5.87,2.99,38.21,False
60988e36-2d9a-4ccc-8d21-10c29c10bbce,2025-03-15T12:14:53.787414,66063c42-8744-4129-86af-6b6e4b9020b6,STORE,STORE_001,card,128.94,25.79,0.0,154.73,False
a96cb0f6-60d0-4b3c-b811-926f3d6af898,2025-07-06T16:25:13.985867,8442d93a-d4e9-41af-aafc-047e8cc6e6c1,STORE,STORE_024,apple_pay,46.48,9.3,0.0,55.78,False
4c1d1da8-bf01-488a-a6c5-4712edf6f102,2025-03-25T13:44:25.337643,69620735-1457-4ab8-86b4-b70f70d2bc5f,STORE,STORE_017,giftcard,132.82,26.56,0.0,159.38,False
23c30b31-90af-434c-a384-3169f47674b1,2025-05-05T14:49:27.130431,3df4116b-db46-4f75-b51c-ac9a90354f95,STORE,STORE_023,card,70.12,14.02,0.0,84.14,False
