product_id,sku,product_name,category,subcategory,brand,price,cost,launch_date,color,size_options,material,is_active
b0c7e617-e8c3-4613-bd19-a427163f9c11,MSWO00301,Essential Dresses 301,Womens_Clothing,Dresses,Essential,32.88,16.89,01/12/2024,Black,XL,Silk,TRUE
67edefeb-0e3c-4c95-82f6-fc971a8e3403,MSME00302,Home Range Knitwear 302,Mens_Clothing,Knitwear,Home Range,56.33,39.13,16/05/2025,Blue,S,Silk,FALSE
7a70ddeb-95fb-4df4-8d67-ae9032cf1db7,MSBE00303,Essential Haircare 303,Beauty,Haircare,Essential,13.18,7.12,11/04/2025,Black,XS,Cotton,FALSE
d94e45ea-f930-4643-9aa1-d6009274e669,MSFO00304,Limited Edition Bakery 304,Food,Bakery,Limited Edition,4.95,2.46,06/09/2024,Blue,XL,Wool,TRUE
c54fbb5a-77ee-4fbb-990c-3ec05d9d9189,MSHO00305,Beauty Line Furniture 305,Home,Furniture,Beauty Line,64.62,32.96,11/03/2025,Green,XL,Cotton,TRUE
7686989c-5415-4207-be85-311800bcdcae,MSBE00306,Essential Makeup 306,Beauty,Makeup,Essential,28.65,18.2,19/09/2024,Beige,M,Silk,TRUE
99daf12e-71c5-4f3a-b38c-a9ed9b05c602,MSBE00307,Limited Edition Skincare 307,Beauty,Skincare,Limited Edition,19.8,12.91,11/09/2024,Green,XL,Wool,TRUE
c197ffa0-5462-4dc8-b1a6-f914d70d2482,MSFO00308,Essential Bakery 308,Food,Bakery,Essential,74.07,54.84,03/11/2024,Multi,XL,Blend,TRUE
20cc1c7e-da5c-435b-8a4d-78a491a0c556,MSME00309,Foodies Shirts 309,Mens_Clothing,Shirts,Foodies,23.24,11.32,16/07/2025,Green,M,Linen,FALSE
98c15e1c-6006-4ba7-98ac-497b72ddfefb,MSME00310,Foodies Trousers 310,Mens_Clothing,Trousers,Foodies,15.34,10.13,13/06/2025,White,XS,Cotton,TRUE
e35e05d6-60ea-4f83-8090-b66283327aa2,MSHO00311,Beauty Line Furniture 311,Home,Furniture,Beauty Line,29.5,15.09,28/01/2025,Blue,XL,Linen,TRUE
f75a4ded-af24-4da9-95a6-64eb69a7f418,MSFO00312,Per Una Ambient 312,Food,Ambient,Per Una,9.11,6.56,23/09/2024,Black,XL,Blend,TRUE
13c09e60-1885-4add-83c3-aad634032882,MSFO00313,Beauty Line Ambient 313,Food,Ambient,Beauty Line,34.08,15.9,14/06/2025,Beige,XL,Wool,TRUE
aa9d3993-12f9-41fa-9f60-1a8bf3202a04,MSWO00314,Home Range Knitwear 314,Womens_Clothing,Knitwear,Home Range,8.91,5.89,17/05/2025,Beige,XS,Silk,TRUE
4f52501d-9afd-4f80-8a51-4f9a2b3a64df,MSWO00315,Beauty Line Leggings 315,Womens_Clothing,Leggings,Beauty Line,14.57,6.9,02/05/2025,Green,OneSize,Linen,TRUE
dab48c67-2785-4ead-9690-2c63fa7070b8,MSWO00316,Beauty Line Leggings 316,Womens_Clothing,Leggings,Beauty Line,5.31,3.73,30/05/2025,Blue,XL,Blend,TRUE
701752a4-2820-4462-b4a3-65cdbeee67a3,MSBE00317,Limited Edition Makeup 317,Beauty,Makeup,Limited Edition,3.61,2.4,14/06/2025,Red,XL,Blend,TRUE
db148f92-d24e-4426-84af-730b504b66b7,MSWO00318,Home Range Coats 318,Womens_Clothing,Coats,Home Range,79.3,61.69,16/10/2024,Black,S,Silk,TRUE
e4b5f5c6-c93d-4cff-9c2e-946d887077b9,MSBE00319,Beauty Line Bath 319,Beauty,Bath,Beauty Line,9.26,5.73,15/04/2025,Multi,OneSize,Blend,TRUE
183d2438-ee4d-4893-9517-a61a25f71842,MSME00320,Limited Edition Shorts 320,Mens_Clothing,Shorts,Limited Edition,7.26,4.53,08/08/2025,White,M,Blend,TRUE
4a22c15c-7682-4219-8b76-410e82fe2ad8,MSBE00321,Per Una Fragrance 321,Beauty,Fragrance,Per Una,13.6,6.86,25/02/2025,Black,XL,Wool,TRUE
040c68f2-f447-4ab9-8d84-c02464f79901,MSHO00322,Beauty Line Storage 322,Home,Storage,Beauty Line,8.87,4.22,25/08/2024,Blue,S,Wool,TRUE
62e90fc7-31ff-4f52-94de-872311673503,MSME00323,Essential Knitwear 323,Mens_Clothing,Knitwear,Essential,15.15,9.01,08/10/2024,Beige,S,Blend,TRUE
77885a11-f3f8-447a-9b82-6c21fee539f1,MSHO00324,Home Range Furniture 324,Home,Furniture,Home Range,6.93,3.72,17/12/2024,White,OneSize,Wool,TRUE
ef6b0331-7913-4764-ad1d-882bb92fbfaf,MSFO00325,Foodies Deli 325,Food,Deli,Foodies,62.25,29.71,24/11/2024,Black,M,Polyester,TRUE
ff973c4b-2ad1-4f90-879d-e5f90c44c1a6,MSHO00326,Home Range Bedding 326,Home,Bedding,Home Range,4.58,3.01,10/05/2025,Black,OneSize,Wool,TRUE
827ddb80-a837-4cd0-a401-325df4313858,MSME00327,Essential Trousers 327,Mens_Clothing,Trousers,Essential,28.12,15.75,09/06/2025,White,OneSize,Wool,TRUE
c3818cc6-3c60-49e5-8805-2dbcbd856025,MSFO00328,Limited Edition Deli 328,Food,Deli,Limited Edition,3.72,2.38,12/03/2025,Blue,XS,Blend,FALSE
8e8a8ad3-7098-48f9-9765-412890b356c9,MSME00329,M&S Collection Trousers 329,Mens_Clothing,Trousers,M&S Collection,9.94,7.11,04/01/2025,Red,L,Wool,TRUE
bc955198-6327-475e-b797-cb45dfaa9392,MSWO00330,M&S Collection Tops 330,Womens_Clothing,Tops,M&S Collection,25.14,16.92,24/02/2025,White,S,Silk,TRUE
e82d1240-2d31-49fd-91ea-ad638f8f9b84,MSBE00331,Limited Edition Haircare 331,Beauty,Haircare,Limited Edition,28.14,15.12,05/11/2024,Multi,M,Wool,TRUE
5f1e1e11-8f8e-4fd5-a188-9bd1d9cabed2,MSWO00332,Limited Edition Dresses 332,Womens_Clothing,Dresses,Limited Edition,41.24,19.3,03/09/2024,White,OneSize,Blend,TRUE
ed2aa120-7944-49f3-855a-7bc05f0e17ca,MSWO00333,Foodies Tops 333,Womens_Clothing,Tops,Foodies,30.75,14.26,01/05/2025,Multi,S,Cotton,FALSE
52852642-dafa-4a22-ab17-a077bb51dbb8,MSBE00334,Per Una Haircare 334,Beauty,Haircare,Per Una,3.95,2.21,09/07/2025,Beige,M,Cotton,TRUE
023fed61-626b-45ee-a3e9-3ce82815b820,MSFO00335,Autograph Deli 335,Food,Deli,Autograph,127.15,88.25,23/12/2024,Green,M,Silk,FALSE
d8fc7207-2330-4260-88d2-f1cfa4e75940,MSFO00336,Beauty Line Deli 336,Food,Deli,Beauty Line,10.24,6.12,29/10/2024,Blue,XL,Silk,TRUE
07df77a3-a46c-4636-a3fb-d551ae558f01,MSWO00337,Per Una Knitwear 337,Womens_Clothing,Knitwear,Per Una,10.61,7.54,19/11/2024,Beige,L,Blend,TRUE
7539b054-1d35-4237-873b-43f3084b9216,MSME00338,Home Range Shirts 338,Mens_Clothing,Shirts,Home Range,13.28,7.05,12/02/2025,Multi,M,Linen,TRUE
9f69fb11-0136-4d99-8244-d6a2f821cde1,MSME00339,Foodies Trousers 339,Mens_Clothing,Trousers,Foodies,8.04,4.97,17/12/2024,Multi,L,Linen,TRUE
01399fc9-3900-41ff-8cdd-c03ef7c14489,MSBE00340,Per Una Skincare 340,Beauty,Skincare,Per Una,4.77,3.36,07/08/2025,Blue,L,Wool,FALSE
089bff3d-a21a-4cbc-844d-c66e575a4286,MSWO00341,Foodies Knitwear 341,Womens_Clothing,Knitwear,Foodies,38.48,25.03,12/08/2024,Blue,L,Wool,FALSE
19564529-c61c-433f-87b8-c16175dd18ef,MSHO00342,M&S Collection Storage 342,Home,Storage,M&S Collection,6.78,4.54,24/08/2024,Green,OneSize,Wool,TRUE
43487bcd-89a9-4323-b9b4-fbfed504d57f,MSWO00343,Beauty Line Dresses 343,Womens_Clothing,Dresses,Beauty Line,31.16,18.68,24/11/2024,Green,S,Silk,TRUE
e3f797b2-1414-4ce0-a8d6-c06389400f41,MSHO00344,Essential Bedding 344,Home,Bedding,Essential,13.12,10.22,23/03/2025,Green,XL,Polyester,TRUE
2cd168da-3ba0-4f88-97a5-8ea135923660,MSME00345,Per Una Outerwear 345,Mens_Clothing,Outerwear,Per Una,31.78,15.08,06/06/2025,Black,OneSize,Linen,TRUE
061073c3-09b9-4305-bcbb-d3ad4c90c4f2,MSFO00346,Limited Edition Bakery 346,Food,Bakery,Limited Edition,36.63,21.64,10/04/2025,Multi,S,Blend,TRUE
5ca91b2e-f2ba-4556-8e8d-f1e49d31110b,MSWO00347,Beauty Line Leggings 347,Womens_Clothing,Leggings,Beauty Line,6.59,4.07,07/05/2025,White,OneSize,Wool,TRUE
fac3e69c-414e-4b64-8171-948afc11cc32,MSFO00348,M&S Collection Frozen 348,Food,Frozen,M&S Collection,8.16,4.88,12/10/2024,Multi,XL,Linen,TRUE
a3e8a00f-cf39-4a1c-9e48-b769223306f3,MSFO00349,Per Una Fresh 349,Food,Fresh,Per Una,45.06,24.04,11/08/2024,Green,XL,Silk,TRUE
17d74cc8-d4ea-4d8a-acbc-371b521052eb,MSME00350,Beauty Line Shorts 350,Mens_Clothing,Shorts,Beauty Line,2.28,1.71,01/01/2025,Red,XL,Silk,TRUE
62a26438-2ac5-4d4d-908a-7f53cc7acdb1,MSBE00351,Foodies Makeup 351,Beauty,Makeup,Foodies,9.3,4.95,08/01/2025,Black,XL,Cotton,TRUE
e5bab020-1468-42a2-a02d-d3d2df41d45b,MSHO00352,Foodies Bedding 352,Home,Bedding,Foodies,18.43,8.58,09/06/2025,Green,XS,Blend,TRUE
7f4d6d4f-19df-4eee-bade-4b3937f73660,MSWO00353,Foodies Dresses 353,Womens_Clothing,Dresses,Foodies,9.73,5.71,26/12/2024,Green,OneSize,Cotton,TRUE
e807c363-cbe9-45d2-b637-4711b4d02305,MSWO00354,Beauty Line Dresses 354,Womens_Clothing,Dresses,Beauty Line,20.22,16.05,23/06/2025,Red,M,Silk,TRUE
55d7079b-a1d6-40dd-a26f-e572926a0a28,MSME00355,Home Range Outerwear 355,Mens_Clothing,Outerwear,Home Range,3.07,2.4,19/08/2024,Black,L,Silk,TRUE
328c61e0-f068-4a13-a825-af5cc1bbf633,MSFO00356,Home Range Fresh 356,Food,Fresh,Home Range,11.16,6.59,23/07/2025,Red,S,Linen,TRUE
1239b258-f7b7-4578-946c-e2ef506259ec,MSME00357,M&S Collection Trousers 357,Mens_Clothing,Trousers,M&S Collection,12.79,8.66,08/04/2025,Multi,XS,Wool,TRUE
efbd669b-4d6f-4156-9b25-e5098d3a0b63,MSFO00358,Foodies Bakery 358,Food,Bakery,Foodies,2.97,1.52,14/03/2025,Multi,S,Polyester,TRUE
bbc7ab51-c250-4159-ada9-72e3a1f0d5d4,MSME00359,Limited Edition Knitwear 359,Mens_Clothing,Knitwear,Limited Edition,13.02,6.03,24/04/2025,Beige,XS,Cotton,TRUE
726a97fd-c120-4238-9e82-b950ea8e3ec8,MSBE00360,M&S Collection Bath 360,Beauty,Bath,M&S Collection,18.57,12.45,11/03/2025,Blue,S,Cotton,TRUE
dbd02a85-d2dc-40e7-9bb8-d85f7f297e66,MSWO00361,M&S Collection Coats 361,Womens_Clothing,Coats,M&S Collection,19.25,14.62,15/11/2024,Blue,OneSize,Cotton,TRUE
871e76af-2a8e-4bee-abf3-41d98671ee6d,MSME00362,Limited Edition Shorts 362,Mens_Clothing,Shorts,Limited Edition,21.51,11.64,02/02/2025,Multi,XS,Polyester,TRUE
681ee645-7743-4866-b1ba-2465146c3893,MSHO00363,Home Range Kitchen 363,Home,Kitchen,Home Range,110.88,68.96,31/12/2024,White,XL,Blend,TRUE
8b377b9a-018a-4623-90b0-3f24b85f162f,MSME00364,Per Una Knitwear 364,Mens_Clothing,Knitwear,Per Una,16.6,8.77,06/12/2024,Beige,XL,Polyester,TRUE
08b44080-dc8d-479f-9a75-ba573f7f5c02,MSHO00365,Per Una Bedding 365,Home,Bedding,Per Una,8.68,6.18,05/11/2024,Beige,OneSize,Silk,TRUE
aebaa755-9fb0-4028-918f-38b5c1ea4e7f,MSWO00366,Foodies Knitwear 366,Womens_Clothing,Knitwear,Foodies,49.05,23.64,21/11/2024,Multi,XL,Wool,TRUE
3ca4d3ec-b387-4d57-85cc-6e759ebb2468,MSBE00367,Essential Makeup 367,Beauty,Makeup,Essential,61.33,36,09/12/2024,Black,S,Linen,TRUE
0f64edf9-b9f8-4451-963b-1eb139ca167f,MSME00368,Per Una Knitwear 368,Mens_Clothing,Knitwear,Per Una,19.87,12.77,22/03/2025,Multi,L,Cotton,TRUE
eeaf1ea2-646e-4156-a6e8-4ead32c95290,MSBE00369,Per Una Bath 369,Beauty,Bath,Per Una,32.31,19.16,15/09/2024,Black,S,Wool,TRUE
82c8ff54-614b-4608-b8ca-0c1a5df468f4,MSWO00370,Home Range Coats 370,Womens_Clothing,Coats,Home Range,27,16.84,14/09/2024,Red,XL,Blend,TRUE
0ce4a9bc-6109-4c7b-b4b0-892b7adb1d31,MSWO00371,Foodies Knitwear 371,Womens_Clothing,Knitwear,Foodies,5.18,2.73,19/05/2025,Beige,XL,Linen,TRUE
64e7c9a8-8d0b-4c08-9f5f-595aee6f5500,MSWO00372,Limited Edition Tops 372,Womens_Clothing,Tops,Limited Edition,0.53,0.35,10/02/2025,Black,S,Wool,TRUE
b297ebae-435d-4076-8828-58bb9c7f8fd4,MSWO00373,Limited Edition Tops 373,Womens_Clothing,Tops,Limited Edition,5.57,3.62,17/09/2024,Beige,XS,Blend,FALSE
aea45e6d-bb7d-42e6-b245-1e2a4219571f,MSBE00374,Limited Edition Makeup 374,Beauty,Makeup,Limited Edition,22.5,12.23,27/04/2025,Black,S,Linen,TRUE
b4e15df7-be1c-45f3-8b74-f3b3e241ee34,MSHO00375,Beauty Line Furniture 375,Home,Furniture,Beauty Line,64.2,40.6,10/07/2025,White,OneSize,Wool,TRUE
2ce3419d-5d2c-42c7-98a7-7cb265dc82af,MSHO00376,Beauty Line Storage 376,Home,Storage,Beauty Line,28.21,21.26,24/01/2025,Black,XS,Blend,TRUE
2344bca2-23d6-44cc-b85a-cad0bf1e4117,MSHO00377,Home Range Kitchen 377,Home,Kitchen,Home Range,17.81,10.1,22/09/2024,Green,L,Cotton,TRUE
6ce3f243-d0f0-436f-bddb-6eb6f06f9b0d,MSME00378,M&S Collection Trousers 378,Mens_Clothing,Trousers,M&S Collection,31.82,21.21,12/02/2025,Green,XL,Linen,TRUE
66407a34-a484-4e71-bf4d-09698da518f1,MSBE00379,Per Una Fragrance 379,Beauty,Fragrance,Per Una,34.9,17.64,31/03/2025,Blue,M,Polyester,TRUE
e515d2cc-d6c8-478b-bf39-f787525aff29,MSME00380,Home Range Outerwear 380,Mens_Clothing,Outerwear,Home Range,11.73,8.89,15/01/2025,Green,L,Blend,TRUE
196a4092-03a1-43c4-987a-c490da5e17ff,MSBE00381,Per Una Haircare 381,Beauty,Haircare,Per Una,20.09,11.4,13/01/2025,Beige,M,Polyester,TRUE
58572018-2db3-4347-b5ba-5d1c2e17531f,MSFO00382,Per Una Bakery 382,Food,Bakery,Per Una,49.93,26.99,20/03/2025,White,OneSize,Cotton,TRUE
1c85e699-8ca3-4495-9f09-1e8d3d5805d6,MSWO00383,M&S Collection Dresses 383,Womens_Clothing,Dresses,M&S Collection,16.59,7.95,10/01/2025,Black,S,Blend,TRUE
a7c1757f-080c-484d-a57c-2ff8e35b6fd7,MSME00384,Limited Edition Shirts 384,Mens_Clothing,Shirts,Limited Edition,12.46,6.74,12/02/2025,White,L,Wool,TRUE
497e342a-72b1-4811-8fd6-76756c04203b,MSFO00385,Beauty Line Bakery 385,Food,Bakery,Beauty Line,13.21,5.99,08/08/2025,Red,XS,Linen,TRUE
385f86a1-af53-4a9f-b7a6-9c0a5208e50b,MSWO00386,Essential Dresses 386,Womens_Clothing,Dresses,Essential,9.23,6.61,21/10/2024,White,M,Cotton,TRUE
858d9fb7-8140-45fb-8143-b11bc8745eff,MSBE00387,Autograph Makeup 387,Beauty,Makeup,Autograph,14.84,8.92,23/06/2025,Red,XL,Polyester,TRUE
ba6edd2b-8f36-435d-95f0-a7c6e6e33009,MSFO00388,Essential Deli 388,Food,Deli,Essential,4.19,2.99,13/05/2025,Multi,M,Wool,TRUE
3ccfba3d-08c2-468b-b144-3a3c2a6e6856,MSWO00389,Foodies Knitwear 389,Womens_Clothing,Knitwear,Foodies,8.51,6.62,26/07/2025,Black,XL,Polyester,FALSE
b445f872-e296-47f6-8d5f-dc221b48cad7,MSME00390,Autograph Knitwear 390,Mens_Clothing,Knitwear,Autograph,18.94,13.22,17/02/2025,Beige,OneSize,Cotton,TRUE
317af7ea-0a02-4cb9-804f-e2d6f06cdc36,MSBE00391,Beauty Line Haircare 391,Beauty,Haircare,Beauty Line,7.08,3.33,06/12/2024,Red,OneSize,Cotton,TRUE
70b1aa2c-92e5-4653-a964-e0a7222272d2,MSWO00392,Foodies Coats 392,Womens_Clothing,Coats,Foodies,7.37,5.27,15/08/2024,Beige,M,Linen,FALSE
6670bcca-2996-4630-a2a6-e29e0ff83071,MSWO00393,M&S Collection Leggings 393,Womens_Clothing,Leggings,M&S Collection,17.11,8.09,10/09/2024,Blue,S,Blend,TRUE
4c76181a-09c6-4111-92c5-c65cec5e259e,MSBE00394,M&S Collection Fragrance 394,Beauty,Fragrance,M&S Collection,10.83,7.79,05/10/2024,Red,OneSize,Wool,TRUE
f18d0661-1655-4c44-9a83-b6b59b10605e,MSFO00395,Per Una Frozen 395,Food,Frozen,Per Una,1.95,0.88,22/03/2025,Multi,M,Cotton,FALSE
c7823efd-7f20-418c-94ce-68656b2b0793,MSFO00396,Foodies Fresh 396,Food,Fresh,Foodies,4.03,2.93,12/01/2025,Red,M,Polyester,TRUE
7a615232-14c0-4e2f-a1c5-3c1ef33800ca,MSFO00397,Home Range Bakery 397,Food,Bakery,Home Range,10.38,5.75,23/05/2025,Black,OneSize,Polyester,TRUE
6ab9a3bc-67f6-4edc-882a-62598924fd6c,MSWO00398,Home Range Leggings 398,Womens_Clothing,Leggings,Home Range,15.17,10.3,04/09/2024,Red,XS,Silk,TRUE
7099134a-91a0-4f12-b267-ff120edb72b7,MSWO00399,Foodies Knitwear 399,Womens_Clothing,Knitwear,Foodies,7.33,5.53,01/04/2025,Multi,M,Cotton,TRUE
044ef85a-55e8-4aff-ac50-8da0908e193e,MSBE00400,Limited Edition Haircare 400,Beauty,Haircare,Limited Edition,2.31,1.3,23/08/2024,Green,XL,Silk,TRUE
9ccca455-c895-4ca5-bd26-23f27f1b4c3a,MSFO00401,Autograph Bakery 401,Food,Bakery,Autograph,7.32,5.2,18/01/2025,Multi,XL,Wool,TRUE
ea3cfa4f-9c7a-463d-a26e-fbf38a91d98f,MSWO00402,Essential Dresses 402,Womens_Clothing,Dresses,Essential,13.02,7.54,06/05/2025,Blue,L,Blend,TRUE
574f8ded-ddf7-4a21-9627-5f8a9fa6e3b0,MSME00403,Home Range Outerwear 403,Mens_Clothing,Outerwear,Home Range,9.91,6.1,04/09/2024,Green,XS,Cotton,TRUE
ab98a9a0-d078-4fa6-9c72-08da5ec5e3b3,MSHO00404,Home Range Furniture 404,Home,Furniture,Home Range,16.58,11.93,29/01/2025,Multi,M,Cotton,TRUE
cb7044e5-6586-40b3-8378-f7fdc84a92f4,MSME00405,Beauty Line Outerwear 405,Mens_Clothing,Outerwear,Beauty Line,18.38,11.68,23/02/2025,White,XL,Linen,TRUE
22cf884a-dfbd-40b1-88a0-71f6979fc728,MSWO00406,Home Range Dresses 406,Womens_Clothing,Dresses,Home Range,5.21,2.4,20/06/2025,White,XS,Linen,TRUE
e624a51d-3a06-4445-992f-ea5aabcf1a73,MSHO00407,M&S Collection Furniture 407,Home,Furniture,M&S Collection,16.3,12.85,23/09/2024,Green,L,Silk,TRUE
6e5c8a02-54a5-4f06-8dc3-607758ef5f43,MSFO00408,Per Una Fresh 408,Food,Fresh,Per Una,53.21,28.55,17/08/2024,Beige,L,Polyester,TRUE
827c1a80-3a91-4f20-9e98-ec2a1aff7742,MSHO00409,Beauty Line Decor 409,Home,Decor,Beauty Line,47.04,24.47,23/06/2025,Blue,XS,Polyester,TRUE
7658ec2c-0eb2-4cbd-be97-ef6306789787,MSBE00410,Beauty Line Fragrance 410,Beauty,Fragrance,Beauty Line,3.69,2.42,19/10/2024,Multi,XS,Wool,TRUE
1719f4bd-f702-4d88-b783-aa124563d6a7,MSME00411,Limited Edition Outerwear 411,Mens_Clothing,Outerwear,Limited Edition,34.44,19.24,01/03/2025,Black,XS,Polyester,TRUE
315097a5-65c6-48a8-9211-336136f66e12,MSBE00412,Foodies Fragrance 412,Beauty,Fragrance,Foodies,10.95,7.54,12/07/2025,Multi,M,Silk,TRUE
0bcedec1-4336-4cd8-bada-40407c2cbf7c,MSFO00413,Essential Fresh 413,Food,Fresh,Essential,4.22,2.61,11/11/2024,Green,XL,Blend,TRUE
8a7d1040-6d77-4ccb-9386-9763a6cb532f,MSHO00414,Foodies Kitchen 414,Home,Kitchen,Foodies,27.43,19.61,18/11/2024,Green,M,Blend,TRUE
b2ebca55-d3b2-4007-ba97-e019cc5815fc,MSBE00415,Limited Edition Bath 415,Beauty,Bath,Limited Edition,38.37,29.46,02/05/2025,Green,L,Wool,TRUE
afb69bd0-51b2-48ab-8540-1937582ae107,MSBE00416,Autograph Fragrance 416,Beauty,Fragrance,Autograph,5.1,2.73,23/09/2024,White,S,Linen,FALSE
966951d3-4bb1-4398-9a7d-e81e78225e53,MSME00417,M&S Collection Shorts 417,Mens_Clothing,Shorts,M&S Collection,11.67,5.83,27/10/2024,Beige,L,Blend,TRUE
64d8d36a-57a6-4a03-ad21-0b30b559e6ff,MSHO00418,Foodies Bedding 418,Home,Bedding,Foodies,3.24,1.85,07/04/2025,Beige,L,Polyester,TRUE
2364e9ec-2762-45a1-97a8-3afc57c6645d,MSME00419,Per Una Knitwear 419,Mens_Clothing,Knitwear,Per Una,11.24,6.34,10/08/2024,Beige,L,Silk,TRUE
84b76e43-8d66-40d5-9414-5eb10a3f77f8,MSFO00420,Foodies Bakery 420,Food,Bakery,Foodies,30.59,14.65,24/10/2024,White,XL,Blend,TRUE
6cf08a6d-51d6-495f-b366-8785a9512b69,MSWO00421,Autograph Knitwear 421,Womens_Clothing,Knitwear,Autograph,13.23,6.32,19/11/2024,Red,S,Blend,TRUE
81cf9565-e761-4dd6-b84b-43f56472863e,MSME00422,M&S Collection Shorts 422,Mens_Clothing,Shorts,M&S Collection,14.52,10.04,29/12/2024,White,OneSize,Blend,TRUE
5c559b9b-0a34-4e8c-9100-edbc0abc9484,MSHO00423,Autograph Furniture 423,Home,Furniture,Autograph,4.68,2.43,09/06/2025,Red,XS,Wool,TRUE
cc653f25-0551-474f-befb-f192c1969d26,MSFO00424,Limited Edition Deli 424,Food,Deli,Limited Edition,14.72,9.8,19/03/2025,Black,M,Silk,TRUE
edb3d2a1-fe9c-4a2d-b590-a354a5f6ad29,MSFO00425,Per Una Deli 425,Food,Deli,Per Una,26.9,17.2,28/02/2025,Green,XS,Silk,TRUE
1365b355-5792-49bd-8d4d-817f51f034aa,MSBE00426,Autograph Skincare 426,Beauty,Skincare,Autograph,17.36,12.68,22/06/2025,Multi,OneSize,Polyester,TRUE
8b37dea8-160c-4047-a13d-f359bb116bac,MSHO00427,Limited Edition Furniture 427,Home,Furniture,Limited Edition,22.5,14.95,15/08/2024,White,L,Wool,TRUE
fbf7bf96-6f52-44a1-846b-c7986815757d,MSBE00428,Home Range Haircare 428,Beauty,Haircare,Home Range,21.9,14.43,30/08/2024,Red,M,Cotton,TRUE
fb903466-0bef-4910-9e73-4650a1c28b46,MSWO00429,Home Range Dresses 429,Womens_Clothing,Dresses,Home Range,72.16,43.9,11/08/2024,Beige,XS,Blend,TRUE
7fff7ca8-ce02-4175-a8f9-2446fe7bfe0a,MSME00430,Per Una Shorts 430,Mens_Clothing,Shorts,Per Una,55.54,36.53,20/08/2024,White,S,Wool,TRUE
6772589a-8989-498b-9a1b-1ab590e7bdd6,MSBE00431,Foodies Makeup 431,Beauty,Makeup,Foodies,8.05,4.07,05/06/2025,Beige,S,Polyester,TRUE
8dd7a49f-92af-4ad5-b447-7bc3ccbaacba,MSBE00432,M&S Collection Haircare 432,Beauty,Haircare,M&S Collection,3,1.84,28/01/2025,Beige,XL,Polyester,TRUE
42a86d29-b1fe-400a-ac3d-574d07ab211c,MSBE00433,M&S Collection Haircare 433,Beauty,Haircare,M&S Collection,31.47,16.17,05/12/2024,Beige,S,Polyester,TRUE
bb0bdcfa-8017-4acd-a5b1-1959dc738fe6,MSWO00434,Autograph Leggings 434,Womens_Clothing,Leggings,Autograph,7.34,3.72,07/03/2025,Multi,XL,Polyester,TRUE
ed5644fc-aaaa-4b1e-9922-14ed799fb581,MSME00435,Autograph Outerwear 435,Mens_Clothing,Outerwear,Autograph,11.32,6,26/07/2025,Green,OneSize,Silk,TRUE
551504e2-d01c-45d5-a941-deb4c7d0e8fb,MSHO00436,Foodies Storage 436,Home,Storage,Foodies,7.84,3.75,08/04/2025,White,L,Linen,TRUE
010e4fd8-9084-4e98-abbc-4fedf348aa56,MSHO00437,Per Una Furniture 437,Home,Furniture,Per Una,197.28,135.74,09/11/2024,Multi,OneSize,Blend,TRUE
bc305483-bedc-4171-869b-9fe5fcbbae3d,MSFO00438,Autograph Deli 438,Food,Deli,Autograph,3.63,2.7,09/06/2025,Beige,S,Wool,TRUE
bbd200ea-9dde-45c3-abf9-221a5f560bdf,MSHO00439,Per Una Bedding 439,Home,Bedding,Per Una,8.73,6.58,14/01/2025,Green,OneSize,Polyester,TRUE
f2277360-7f0f-4e1f-b828-def256ad3860,MSBE00440,Per Una Bath 440,Beauty,Bath,Per Una,33.72,22.59,16/03/2025,White,L,Silk,TRUE
4da6dd42-b6d2-4dc1-95bd-84d87d4dbaa1,MSFO00441,Per Una Fresh 441,Food,Fresh,Per Una,9.51,5.51,28/08/2024,Black,M,Polyester,TRUE
974503f4-3b9d-4628-b777-15a776040aa7,MSBE00442,M&S Collection Bath 442,Beauty,Bath,M&S Collection,199.21,125.48,21/11/2024,Multi,M,Cotton,TRUE
b4b8b6a2-44cc-4dd7-8101-807a41b52358,MSME00443,Beauty Line Outerwear 443,Mens_Clothing,Outerwear,Beauty Line,16.65,10.05,03/12/2024,Black,OneSize,Silk,TRUE
85382748-7838-4909-839f-ebd0fb35ef16,MSBE00444,Per Una Haircare 444,Beauty,Haircare,Per Una,49.99,32.95,27/04/2025,Red,XL,Cotton,TRUE
4cf64a22-287f-4069-862f-49ecba5234ba,MSME00445,M&S Collection Knitwear 445,Mens_Clothing,Knitwear,M&S Collection,3.04,2.06,08/04/2025,Green,S,Linen,TRUE
6f06924f-36f3-4428-87cb-d560499a4675,MSBE00446,Beauty Line Bath 446,Beauty,Bath,Beauty Line,25.04,13.11,02/04/2025,White,XL,Cotton,TRUE
8104e903-5844-434a-86ef-cf7671a19625,MSHO00447,Home Range Storage 447,Home,Storage,Home Range,14.32,8.78,29/08/2024,White,XS,Blend,TRUE
cf3bd579-0b92-46eb-8fea-61f7d4ece735,MSME00448,Autograph Outerwear 448,Mens_Clothing,Outerwear,Autograph,6.94,4.86,05/04/2025,Beige,OneSize,Polyester,TRUE
5a05d72a-5125-4935-bfc0-194da62b9946,MSWO00449,Essential Coats 449,Womens_Clothing,Coats,Essential,17.4,11.5,02/06/2025,Green,XS,Silk,TRUE
bf4975bd-711b-45c8-aef4-643b8bb6f160,MSWO00450,Limited Edition Tops 450,Womens_Clothing,Tops,Limited Edition,16.3,10.14,22/06/2025,Multi,OneSize,Linen,TRUE
